gvkey,company,year,patentcount
1157,Aerojet General Corp,2007,3
1157,Aerojet General Corp,2008,3
1157,Aerojet General Corp,2009,6
1157,Aerojet General Corp,2010,5
1157,Aerojet General Corp,2011,5
1157,Aerojet General Corp,2012,2
1157,Aerojet General Corp,2013,2
1157,Aerojet General Corp,2014,2
1157,Aerojet General Corp,2017,2
1157,Aerojet General Corp,2018,1
1157,Aerojet General Corp,2023,1
1158,Aerological Research Inc,1990,1
1160,Aeronix Inc,2021,1
1161,Advanced Micro Devices Inc,1976,1
1161,Advanced Micro Devices Inc,1977,1
1161,Advanced Micro Devices Inc,1978,2
1161,Advanced Micro Devices Inc,1979,1
1161,Advanced Micro Devices Inc,1980,1
1161,Advanced Micro Devices Inc,1981,2
1161,Advanced Micro Devices Inc,1982,4
1161,Advanced Micro Devices Inc,1983,8
1161,Advanced Micro Devices Inc,1984,15
1161,Advanced Micro Devices Inc,1985,32
1161,Advanced Micro Devices Inc,1986,53
1161,Advanced Micro Devices Inc,1987,96
1161,Advanced Micro Devices Inc,1988,86
1161,Advanced Micro Devices Inc,1989,95
1161,Advanced Micro Devices Inc,1990,85
1161,Advanced Micro Devices Inc,1991,85
1161,Advanced Micro Devices Inc,1992,75
1161,Advanced Micro Devices Inc,1993,89
1161,Advanced Micro Devices Inc,1994,110
1161,Advanced Micro Devices Inc,1995,150
1161,Advanced Micro Devices Inc,1996,235
1161,Advanced Micro Devices Inc,1997,331
1161,Advanced Micro Devices Inc,1998,634
1161,Advanced Micro Devices Inc,1999,919
1161,Advanced Micro Devices Inc,2000,1167
1161,Advanced Micro Devices Inc,2001,1212
1161,Advanced Micro Devices Inc,2002,1296
1161,Advanced Micro Devices Inc,2003,1044
1161,Advanced Micro Devices Inc,2004,940
1161,Advanced Micro Devices Inc,2005,706
1161,Advanced Micro Devices Inc,2006,701
1161,Advanced Micro Devices Inc,2007,546
1161,Advanced Micro Devices Inc,2008,451
1161,Advanced Micro Devices Inc,2009,478
1161,Advanced Micro Devices Inc,2010,481
1161,Advanced Micro Devices Inc,2011,464
1161,Advanced Micro Devices Inc,2012,482
1161,Advanced Micro Devices Inc,2013,488
1161,Advanced Micro Devices Inc,2014,466
1161,Advanced Micro Devices Inc,2015,414
1161,Advanced Micro Devices Inc,2016,394
1161,Advanced Micro Devices Inc,2017,295
1161,Advanced Micro Devices Inc,2018,321
1161,Advanced Micro Devices Inc,2019,423
1161,Advanced Micro Devices Inc,2020,522
1161,Advanced Micro Devices Inc,2021,454
1161,Advanced Micro Devices Inc,2022,464
1161,Advanced Micro Devices Inc,2023,372
1163,Advanced Monitoring Systems Inc,1999,3
1164,MCI Inc,1995,2
1164,MCI Inc,1997,18
1164,MCI Inc,1998,35
1164,MCI Inc,1999,23
1164,MCI Inc,2000,9
1164,MCI Inc,2001,14
1164,MCI Inc,2002,67
1164,MCI Inc,2003,54
1164,MCI Inc,2004,40
1164,MCI Inc,2005,2
1164,MCI Inc,2006,2
1166,ASM International NV,1978,1
1166,ASM International NV,1981,1
1166,ASM International NV,1985,5
1166,ASM International NV,1986,2
1166,ASM International NV,1988,3
1166,ASM International NV,1989,3
1166,ASM International NV,1991,1
1166,ASM International NV,1992,2
1166,ASM International NV,1993,1
1166,ASM International NV,1994,5
1166,ASM International NV,1995,6
1166,ASM International NV,1996,2
1166,ASM International NV,1997,1
1166,ASM International NV,1998,1
1166,ASM International NV,1999,1
1166,ASM International NV,2000,19
1166,ASM International NV,2001,22
1166,ASM International NV,2002,26
1166,ASM International NV,2003,41
1166,ASM International NV,2004,52
1166,ASM International NV,2005,72
1166,ASM International NV,2006,71
1166,ASM International NV,2007,35
1166,ASM International NV,2008,29
1166,ASM International NV,2009,41
1166,ASM International NV,2010,58
1166,ASM International NV,2011,40
1166,ASM International NV,2012,33
1166,ASM International NV,2013,30
1166,ASM International NV,2014,44
1166,ASM International NV,2015,75
1166,ASM International NV,2016,81
1166,ASM International NV,2017,86
1166,ASM International NV,2018,70
1166,ASM International NV,2019,121
1166,ASM International NV,2020,140
1166,ASM International NV,2021,99
1166,ASM International NV,2022,120
1166,ASM International NV,2023,101
1167,Advant Corp,1983,1
1168,Advanced Energy Concepts Inc,1984,1
1168,Advanced Energy Concepts Inc,1985,3
1168,Advanced Energy Concepts Inc,1986,4
1168,Advanced Energy Concepts Inc,1987,2
1169,Advanced Genetic Sciences,1987,1
1169,Advanced Genetic Sciences,1988,2
1173,Aerosonic Corp,1996,2
1173,Aerosonic Corp,2021,1
1173,Aerosonic Corp,2022,1
1174,Aerotron Inc,1985,1
1174,Aerotron Inc,1986,1
1174,Aerotron Inc,1988,1
1177,Aetna Inc.,1990,1
1177,Aetna Inc.,1994,1
1177,Aetna Inc.,1998,1
1177,Aetna Inc.,2005,1
1177,Aetna Inc.,2014,1
1180,Affiliated Hospital Products,1976,7
1180,Affiliated Hospital Products,1977,2
1180,Affiliated Hospital Products,1982,2
1180,Affiliated Hospital Products,1985,1
1180,Affiliated Hospital Products,1986,1
1182,After Six Inc,1992,1
1182,After Six Inc,2002,1
1182,After Six Inc,2003,1
1182,After Six Inc,2005,1
1190,Agri Dynamics Inc,1995,1
1190,Agri Dynamics Inc,1996,2
1190,Agri Dynamics Inc,1999,1
1190,Agri Dynamics Inc,2000,1
1190,Agri Dynamics Inc,2003,3
1190,Agri Dynamics Inc,2005,1
1190,Agri Dynamics Inc,2006,1
1193,Agway Inc,1977,4
1193,Agway Inc,1978,1
1193,Agway Inc,1982,1
1193,Agway Inc,1986,2
1193,Agway Inc,1992,1
1193,Agway Inc,2001,1
1193,Agway Inc,2002,1
1196,Aiken Industries Inc,1977,1
1196,Aiken Industries Inc,1979,1
1196,Aiken Industries Inc,2003,1
1198,Aimco Industries Ltd,2003,1
1201,Air Cargo Equipment Corp,1980,1
1201,Air Cargo Equipment Corp,1990,1
1201,Air Cargo Equipment Corp,1997,1
1201,Air Cargo Equipment Corp,2002,2
1209,Air Products and Chemicals Inc.,1976,32
1209,Air Products and Chemicals Inc.,1977,25
1209,Air Products and Chemicals Inc.,1978,29
1209,Air Products and Chemicals Inc.,1979,28
1209,Air Products and Chemicals Inc.,1980,32
1209,Air Products and Chemicals Inc.,1981,32
1209,Air Products and Chemicals Inc.,1982,56
1209,Air Products and Chemicals Inc.,1983,50
1209,Air Products and Chemicals Inc.,1984,61
1209,Air Products and Chemicals Inc.,1985,81
1209,Air Products and Chemicals Inc.,1986,62
1209,Air Products and Chemicals Inc.,1987,88
1209,Air Products and Chemicals Inc.,1988,71
1209,Air Products and Chemicals Inc.,1989,119
1209,Air Products and Chemicals Inc.,1990,101
1209,Air Products and Chemicals Inc.,1991,122
1209,Air Products and Chemicals Inc.,1992,93
1209,Air Products and Chemicals Inc.,1993,112
1209,Air Products and Chemicals Inc.,1994,127
1209,Air Products and Chemicals Inc.,1995,73
1209,Air Products and Chemicals Inc.,1996,79
1209,Air Products and Chemicals Inc.,1997,73
1209,Air Products and Chemicals Inc.,1998,82
1209,Air Products and Chemicals Inc.,1999,87
1209,Air Products and Chemicals Inc.,2000,107
1209,Air Products and Chemicals Inc.,2001,87
1209,Air Products and Chemicals Inc.,2002,78
1209,Air Products and Chemicals Inc.,2003,109
1209,Air Products and Chemicals Inc.,2004,79
1209,Air Products and Chemicals Inc.,2005,64
1209,Air Products and Chemicals Inc.,2006,79
1209,Air Products and Chemicals Inc.,2007,76
1209,Air Products and Chemicals Inc.,2008,80
1209,Air Products and Chemicals Inc.,2009,65
1209,Air Products and Chemicals Inc.,2010,65
1209,Air Products and Chemicals Inc.,2011,64
1209,Air Products and Chemicals Inc.,2012,89
1209,Air Products and Chemicals Inc.,2013,93
1209,Air Products and Chemicals Inc.,2014,82
1209,Air Products and Chemicals Inc.,2015,63
1209,Air Products and Chemicals Inc.,2016,57
1209,Air Products and Chemicals Inc.,2017,46
1209,Air Products and Chemicals Inc.,2018,31
1209,Air Products and Chemicals Inc.,2019,25
1209,Air Products and Chemicals Inc.,2020,35
1209,Air Products and Chemicals Inc.,2021,19
1209,Air Products and Chemicals Inc.,2022,18
1209,Air Products and Chemicals Inc.,2023,17
1210,Air T Inc,2008,1
1210,Air T Inc,2011,1
1210,Air T Inc,2012,1
1210,Air T Inc,2013,1
1210,Air T Inc,2014,5
1210,Air T Inc,2015,2
1210,Air T Inc,2019,1
1210,Air T Inc,2020,1
1215,Airco Inc,1976,25
1215,Airco Inc,1977,30
1215,Airco Inc,1978,21
1215,Airco Inc,1979,8
1215,Airco Inc,1980,18
1215,Airco Inc,1981,11
1215,Airco Inc,1982,14
1215,Airco Inc,1983,5
1215,Airco Inc,1984,4
1218,Airpax Electronics Inc,1976,3
1218,Airpax Electronics Inc,1977,2
1218,Airpax Electronics Inc,1978,1
1218,Airpax Electronics Inc,1979,1
1218,Airpax Electronics Inc,1999,1
1218,Airpax Electronics Inc,2000,6
1218,Airpax Electronics Inc,2001,3
1218,Airpax Electronics Inc,2002,1
1218,Airpax Electronics Inc,2005,1
1218,Airpax Electronics Inc,2006,1
1220,Ajax Magnethermic Corp,1977,2
1220,Ajax Magnethermic Corp,1978,1
1220,Ajax Magnethermic Corp,1979,1
1220,Ajax Magnethermic Corp,1981,2
1220,Ajax Magnethermic Corp,1987,1
1220,Ajax Magnethermic Corp,1988,2
1220,Ajax Magnethermic Corp,1989,3
1220,Ajax Magnethermic Corp,1990,1
1220,Ajax Magnethermic Corp,1991,2
1220,Ajax Magnethermic Corp,1992,2
1220,Ajax Magnethermic Corp,1994,1
1220,Ajax Magnethermic Corp,1995,2
1220,Ajax Magnethermic Corp,1997,1
1220,Ajax Magnethermic Corp,1998,3
1220,Ajax Magnethermic Corp,1999,1
1220,Ajax Magnethermic Corp,2000,3
1220,Ajax Magnethermic Corp,2001,1
1220,Ajax Magnethermic Corp,2002,3
1220,Ajax Magnethermic Corp,2005,1
1221,Akzona,1976,45
1221,Akzona,1977,57
1221,Akzona,1978,56
1221,Akzona,1979,58
1221,Akzona,1980,64
1221,Akzona,1981,64
1221,Akzona,1982,58
1221,Akzona,1983,44
1221,Akzona,1984,31
1221,Akzona,1985,19
1221,Akzona,1986,9
1221,Akzona,1987,9
1221,Akzona,1988,3
1221,Akzona,1989,2
1221,Akzona,1990,1
1228,Alanco Technologies Inc,2007,1
1230,Alaska Air Group Inc,2006,1
1230,Alaska Air Group Inc,2014,1
1230,Alaska Air Group Inc,2016,1
1230,Alaska Air Group Inc,2017,1
1230,Alaska Air Group Inc,2019,2
1230,Alaska Air Group Inc,2022,1
1234,Atrion Corp,1977,1
1234,Atrion Corp,1981,2
1234,Atrion Corp,1982,1
1234,Atrion Corp,1983,2
1234,Atrion Corp,1984,4
1234,Atrion Corp,1985,11
1234,Atrion Corp,1986,5
1234,Atrion Corp,1987,4
1234,Atrion Corp,1988,3
1234,Atrion Corp,1989,1
1234,Atrion Corp,1990,1
1234,Atrion Corp,1991,3
1234,Atrion Corp,1994,2
1234,Atrion Corp,1995,3
1234,Atrion Corp,1996,4
1234,Atrion Corp,1997,5
1234,Atrion Corp,1998,9
1234,Atrion Corp,1999,7
1234,Atrion Corp,2000,7
1234,Atrion Corp,2001,3
1234,Atrion Corp,2002,3
1234,Atrion Corp,2003,4
1234,Atrion Corp,2004,3
1234,Atrion Corp,2005,2
1234,Atrion Corp,2006,4
1234,Atrion Corp,2007,7
1234,Atrion Corp,2008,5
1234,Atrion Corp,2009,3
1234,Atrion Corp,2010,3
1234,Atrion Corp,2011,5
1234,Atrion Corp,2012,9
1234,Atrion Corp,2013,5
1234,Atrion Corp,2014,1
1234,Atrion Corp,2015,1
1234,Atrion Corp,2016,5
1234,Atrion Corp,2017,4
1234,Atrion Corp,2018,3
1234,Atrion Corp,2019,4
1234,Atrion Corp,2020,6
1234,Atrion Corp,2021,3
1234,Atrion Corp,2022,1
1234,Atrion Corp,2023,2
1236,Albany International Corp-Old,1976,7
1236,Albany International Corp-Old,1977,7
1236,Albany International Corp-Old,1978,7
1236,Albany International Corp-Old,1979,9
1236,Albany International Corp-Old,1980,20
1236,Albany International Corp-Old,1981,18
1236,Albany International Corp-Old,1982,15
1236,Albany International Corp-Old,1983,25
1236,Albany International Corp-Old,1984,16
1236,Albany International Corp-Old,1985,5
1236,Albany International Corp-Old,1986,2
1236,Albany International Corp-Old,1987,1
1236,Albany International Corp-Old,1989,1
1238,Alberta Energy Co Ltd,1981,1
1238,Alberta Energy Co Ltd,1983,2
1238,Alberta Energy Co Ltd,1984,4
1238,Alberta Energy Co Ltd,1985,1
1238,Alberta Energy Co Ltd,1987,2
1238,Alberta Energy Co Ltd,1988,2
1238,Alberta Energy Co Ltd,1989,1
1238,Alberta Energy Co Ltd,1991,3
1238,Alberta Energy Co Ltd,1992,1
1238,Alberta Energy Co Ltd,1993,1
1238,Alberta Energy Co Ltd,1994,2
1238,Alberta Energy Co Ltd,1995,1
1238,Alberta Energy Co Ltd,1996,2
1238,Alberta Energy Co Ltd,1998,1
1238,Alberta Energy Co Ltd,1999,2
1238,Alberta Energy Co Ltd,2000,1
1238,Alberta Energy Co Ltd,2001,1
1238,Alberta Energy Co Ltd,2003,1
1239,Alberto-Culver Co,1976,5
1239,Alberto-Culver Co,1977,3
1239,Alberto-Culver Co,1978,3
1239,Alberto-Culver Co,1979,1
1239,Alberto-Culver Co,1980,1
1239,Alberto-Culver Co,1981,4
1239,Alberto-Culver Co,1982,1
1239,Alberto-Culver Co,1983,3
1239,Alberto-Culver Co,1984,1
1239,Alberto-Culver Co,1986,1
1239,Alberto-Culver Co,1991,1
1239,Alberto-Culver Co,1992,1
1239,Alberto-Culver Co,1994,3
1239,Alberto-Culver Co,2001,1
1239,Alberto-Culver Co,2002,1
1239,Alberto-Culver Co,2003,1
1239,Alberto-Culver Co,2004,1
1239,Alberto-Culver Co,2006,1
1239,Alberto-Culver Co,2009,1
1239,Alberto-Culver Co,2010,1
1239,Alberto-Culver Co,2013,3
1240,Albertson's Inc.,2020,2
1240,Albertson's Inc.,2021,3
1240,Albertson's Inc.,2022,1
1242,Albuquerque Western Solar Industries,1999,1
1242,Albuquerque Western Solar Industries,2013,1
1242,Albuquerque Western Solar Industries,2014,1
1242,Albuquerque Western Solar Industries,2016,1
1243,Alcan Inc.,1983,6
1243,Alcan Inc.,1984,6
1243,Alcan Inc.,1985,17
1243,Alcan Inc.,1986,22
1243,Alcan Inc.,1987,20
1243,Alcan Inc.,1988,12
1243,Alcan Inc.,1989,37
1243,Alcan Inc.,1990,39
1243,Alcan Inc.,1991,51
1243,Alcan Inc.,1992,52
1243,Alcan Inc.,1993,25
1243,Alcan Inc.,1994,25
1243,Alcan Inc.,1995,21
1243,Alcan Inc.,1996,16
1243,Alcan Inc.,1997,15
1243,Alcan Inc.,1998,15
1243,Alcan Inc.,1999,15
1243,Alcan Inc.,2000,22
1243,Alcan Inc.,2001,22
1243,Alcan Inc.,2002,26
1243,Alcan Inc.,2003,29
1243,Alcan Inc.,2004,19
1243,Alcan Inc.,2005,9
1243,Alcan Inc.,2006,5
1243,Alcan Inc.,2007,6
1243,Alcan Inc.,2008,4
1243,Alcan Inc.,2009,8
1243,Alcan Inc.,2010,5
1243,Alcan Inc.,2011,2
1243,Alcan Inc.,2012,2
1244,Alcide Corp,1984,1
1244,Alcide Corp,1990,2
1244,Alcide Corp,1991,2
1244,Alcide Corp,1992,1
1244,Alcide Corp,1993,2
1244,Alcide Corp,1995,1
1244,Alcide Corp,1997,5
1244,Alcide Corp,1998,1
1244,Alcide Corp,1999,1
1244,Alcide Corp,2000,4
1244,Alcide Corp,2001,2
1244,Alcide Corp,2003,1
1244,Alcide Corp,2005,1
1246,IKON Office Solutions Inc.,1985,1
1246,IKON Office Solutions Inc.,1998,1
1248,Alcon Laboratories Inc,1977,1
1248,Alcon Laboratories Inc,1983,3
1248,Alcon Laboratories Inc,1985,1
1248,Alcon Laboratories Inc,1986,3
1248,Alcon Laboratories Inc,1987,1
1248,Alcon Laboratories Inc,1988,1
1248,Alcon Laboratories Inc,1989,1
1248,Alcon Laboratories Inc,1990,3
1248,Alcon Laboratories Inc,1991,3
1248,Alcon Laboratories Inc,1992,5
1248,Alcon Laboratories Inc,1993,18
1248,Alcon Laboratories Inc,1994,6
1248,Alcon Laboratories Inc,2001,11
1248,Alcon Laboratories Inc,2002,24
1248,Alcon Laboratories Inc,2003,7
1248,Alcon Laboratories Inc,2004,1
1248,Alcon Laboratories Inc,2005,2
1248,Alcon Laboratories Inc,2006,1
1248,Alcon Laboratories Inc,2012,5
1248,Alcon Laboratories Inc,2013,31
1248,Alcon Laboratories Inc,2014,46
1248,Alcon Laboratories Inc,2015,47
1248,Alcon Laboratories Inc,2016,31
1248,Alcon Laboratories Inc,2017,20
1248,Alcon Laboratories Inc,2018,9
1248,Alcon Laboratories Inc,2019,8
1248,Alcon Laboratories Inc,2020,1
1250,Alden Electronics Inc,1989,2
1251,Aldon Industries Inc,1990,1
1251,Aldon Industries Inc,1991,1
1251,Aldon Industries Inc,1992,2
1251,Aldon Industries Inc,1993,2
1251,Aldon Industries Inc,1994,3
1251,Aldon Industries Inc,1995,1
1251,Aldon Industries Inc,1997,1
1251,Aldon Industries Inc,2010,1
1251,Aldon Industries Inc,2013,1
1252,Aldrich Chemical Inc,1976,3
1252,Aldrich Chemical Inc,1978,2
1252,Aldrich Chemical Inc,1981,1
1252,Aldrich Chemical Inc,1982,1
1252,Aldrich Chemical Inc,1987,1
1252,Aldrich Chemical Inc,1988,2
1252,Aldrich Chemical Inc,1989,7
1254,Matson Inc,1978,1
1254,Matson Inc,1979,1
1254,Matson Inc,1980,1
1254,Matson Inc,1981,1
1254,Matson Inc,1999,1
1254,Matson Inc,2013,1
1254,Matson Inc,2014,2
1254,Matson Inc,2015,1
1254,Matson Inc,2017,1
1259,Tamir Biotechnology Inc,2013,1
1259,Tamir Biotechnology Inc,2014,2
1259,Tamir Biotechnology Inc,2017,1
1259,Tamir Biotechnology Inc,2018,1
1259,Tamir Biotechnology Inc,2019,1
1263,Algoma Steel Group Inc,1976,2
1263,Algoma Steel Group Inc,1978,1
1263,Algoma Steel Group Inc,1981,1
1263,Algoma Steel Group Inc,1984,1
1263,Algoma Steel Group Inc,1986,1
1263,Algoma Steel Group Inc,1989,1
1263,Algoma Steel Group Inc,1990,1
1263,Algoma Steel Group Inc,1991,1
1263,Algoma Steel Group Inc,1993,2
1263,Algoma Steel Group Inc,2007,1
1263,Algoma Steel Group Inc,2023,1
1270,All American Industries Inc,1976,2
1270,All American Industries Inc,1977,2
1270,All American Industries Inc,1978,2
1270,All American Industries Inc,1979,1
1270,All American Industries Inc,1980,1
1274,Alleghany Corp,1980,1
1274,Alleghany Corp,1981,3
1274,Alleghany Corp,1983,1
1274,Alleghany Corp,1992,1
1274,Alleghany Corp,1993,1
1274,Alleghany Corp,2000,1
1274,Alleghany Corp,2001,3
1274,Alleghany Corp,2002,5
1274,Alleghany Corp,2003,11
1274,Alleghany Corp,2004,11
1274,Alleghany Corp,2005,2
1274,Alleghany Corp,2006,11
1274,Alleghany Corp,2007,7
1274,Alleghany Corp,2008,5
1274,Alleghany Corp,2009,7
1274,Alleghany Corp,2010,1
1274,Alleghany Corp,2011,4
1274,Alleghany Corp,2012,1
1274,Alleghany Corp,2013,14
1274,Alleghany Corp,2014,2
1274,Alleghany Corp,2015,2
1274,Alleghany Corp,2016,1
1274,Alleghany Corp,2023,1
1278,Sunbeam Corp,1992,1
1278,Sunbeam Corp,1993,3
1278,Sunbeam Corp,1994,12
1278,Sunbeam Corp,1995,30
1278,Sunbeam Corp,1996,5
1278,Sunbeam Corp,1997,4
1278,Sunbeam Corp,1998,2
1278,Sunbeam Corp,1999,2
1278,Sunbeam Corp,2001,2
1278,Sunbeam Corp,2002,5
1278,Sunbeam Corp,2003,7
1278,Sunbeam Corp,2004,4
1278,Sunbeam Corp,2005,1
1278,Sunbeam Corp,2006,2
1278,Sunbeam Corp,2007,1
1278,Sunbeam Corp,2008,3
1278,Sunbeam Corp,2009,1
1278,Sunbeam Corp,2010,1
1278,Sunbeam Corp,2011,2
1278,Sunbeam Corp,2018,1
1278,Sunbeam Corp,2022,1
1279,Allegheny Energy Inc.,1998,1
1279,Allegheny Energy Inc.,2001,1
1279,Allegheny Energy Inc.,2007,1
1279,Allegheny Energy Inc.,2008,1
1281,Allen Telecom Inc.,1994,2
1281,Allen Telecom Inc.,1995,5
1281,Allen Telecom Inc.,1996,10
1281,Allen Telecom Inc.,1997,3
1281,Allen Telecom Inc.,1998,8
1281,Allen Telecom Inc.,1999,7
1281,Allen Telecom Inc.,2000,3
1281,Allen Telecom Inc.,2001,1
1281,Allen Telecom Inc.,2002,1
1281,Allen Telecom Inc.,2003,6
1281,Allen Telecom Inc.,2004,2
1281,Allen Telecom Inc.,2005,1
1281,Allen Telecom Inc.,2010,1
1284,Allergan Pharmaceuticals Inc,1976,2
1284,Allergan Pharmaceuticals Inc,1977,1
1284,Allergan Pharmaceuticals Inc,1978,1
1284,Allergan Pharmaceuticals Inc,1979,1
1284,Allergan Pharmaceuticals Inc,1980,2
1284,Allergan Pharmaceuticals Inc,1981,2
1297,Allied Products,1976,1
1297,Allied Products,1978,2
1297,Allied Products,1979,1
1297,Allied Products,1980,2
1297,Allied Products,1984,1
1297,Allied Products,1985,2
1297,Allied Products,1986,2
1297,Allied Products,1988,3
1297,Allied Products,1989,6
1297,Allied Products,1991,1
1297,Allied Products,1993,3
1297,Allied Products,1995,1
1297,Allied Products,1996,1
1297,Allied Products,1997,2
1297,Allied Products,1998,1
1299,Allied Security Inc-Old,2011,1
1300,Honeywell International Inc,1976,175
1300,Honeywell International Inc,1977,181
1300,Honeywell International Inc,1978,205
1300,Honeywell International Inc,1979,127
1300,Honeywell International Inc,1980,172
1300,Honeywell International Inc,1981,172
1300,Honeywell International Inc,1982,187
1300,Honeywell International Inc,1983,199
1300,Honeywell International Inc,1984,207
1300,Honeywell International Inc,1985,205
1300,Honeywell International Inc,1986,226
1300,Honeywell International Inc,1987,245
1300,Honeywell International Inc,1988,204
1300,Honeywell International Inc,1989,264
1300,Honeywell International Inc,1990,189
1300,Honeywell International Inc,1991,194
1300,Honeywell International Inc,1992,161
1300,Honeywell International Inc,1993,208
1300,Honeywell International Inc,1994,384
1300,Honeywell International Inc,1995,402
1300,Honeywell International Inc,1996,365
1300,Honeywell International Inc,1997,271
1300,Honeywell International Inc,1998,329
1300,Honeywell International Inc,1999,356
1300,Honeywell International Inc,2000,425
1300,Honeywell International Inc,2001,506
1300,Honeywell International Inc,2002,517
1300,Honeywell International Inc,2003,522
1300,Honeywell International Inc,2004,642
1300,Honeywell International Inc,2005,561
1300,Honeywell International Inc,2006,682
1300,Honeywell International Inc,2007,626
1300,Honeywell International Inc,2008,706
1300,Honeywell International Inc,2009,769
1300,Honeywell International Inc,2010,956
1300,Honeywell International Inc,2011,862
1300,Honeywell International Inc,2012,902
1300,Honeywell International Inc,2013,785
1300,Honeywell International Inc,2014,842
1300,Honeywell International Inc,2015,852
1300,Honeywell International Inc,2016,749
1300,Honeywell International Inc,2017,1038
1300,Honeywell International Inc,2018,1020
1300,Honeywell International Inc,2019,989
1300,Honeywell International Inc,2020,982
1300,Honeywell International Inc,2021,845
1300,Honeywell International Inc,2022,735
1300,Honeywell International Inc,2023,602
1305,Allied Thermal Corp,1976,1
1308,Allis-Chalmers Energy Inc,1976,69
1308,Allis-Chalmers Energy Inc,1977,70
1308,Allis-Chalmers Energy Inc,1978,63
1308,Allis-Chalmers Energy Inc,1979,36
1308,Allis-Chalmers Energy Inc,1980,46
1308,Allis-Chalmers Energy Inc,1981,44
1308,Allis-Chalmers Energy Inc,1982,46
1308,Allis-Chalmers Energy Inc,1983,56
1308,Allis-Chalmers Energy Inc,1984,55
1308,Allis-Chalmers Energy Inc,1985,33
1308,Allis-Chalmers Energy Inc,1986,12
1308,Allis-Chalmers Energy Inc,1987,2
1308,Allis-Chalmers Energy Inc,2000,2
1308,Allis-Chalmers Energy Inc,2002,3
1308,Allis-Chalmers Energy Inc,2003,1
1308,Allis-Chalmers Energy Inc,2006,1
1308,Allis-Chalmers Energy Inc,2011,1
1308,Allis-Chalmers Energy Inc,2012,1
1311,ALC Communications Inc,1995,1
1311,ALC Communications Inc,1997,1
