gvkey,year,company,city,country_code,sector_code,patentcount,country,region
204327,2017,Atkins Group PLC,Cambridge,GBR,NA,1,United Kingdom,Europe
210525,2017,Virax SA,Epernay,FRA,NA,1,France,Europe
318761,2017,EuroChem Group AG,Zug,CHE,NA,1,Switzerland,Europe
346469,2017,Medesis Pharma SA,Montpellier,FRA,NA,1,France,Europe
5439,2017,Halliburton Co,Houston,USA,10,805,United States,North America
9465,2017,Schlumberger Ltd,Houston,USA,10,665,United States,North America
1976,2017,Baker Hughes Inc,Houston,USA,10,499,United States,North America
4503,2017,Exxon Mobil Corp,Spring,USA,10,363,United States,North America
2991,2017,Chevron Corp,San Ramon,USA,10,174,United States,North America
9653,2017,Shell Oil Co,Houston,USA,10,115,United States,North America
4367,2017,Weatherford International plc,Houston,USA,10,110,United States,North America
63892,2017,NOV Inc,Houston,USA,10,84,United States,North America
30923,2017,TechnipFMC plc,Houston,USA,10,60,United States,North America
33326,2017,ChampionX Corp,The Woodlands,USA,10,56,United States,North America
35168,2017,Corteva Inc,Indianapolis,USA,15,519,United States,North America
34443,2017,Dow Inc,Midland,USA,15,453,United States,North America
4213,2017,Ecolab Inc.,Saint Paul,USA,15,167,United States,North America
4087,2017,E. I. du Pont de Nemours and Co,Indianapolis,USA,15,166,United States,North America
4060,2017,DuPont  De Nemours Inc,Wilmington,USA,15,116,United States,North America
1913,2017,Avery Dennison Corp,Mentor,USA,15,99,United States,North America
5134,2017,Georgia-Pacific Corp,Atlanta,USA,15,85,United States,North America
148210,2017,Chevron Phillips Chemical Co LLC,The Woodlands,USA,15,84,United States,North America
8247,2017,PPG Industries Inc.,Pittsburgh,USA,15,82,United States,North America
20194,2017,Hauser Inc,Long Beach,USA,15,77,United States,North America
5047,2017,GE Aerospace,Evendale,USA,20,2163,United States,North America
10983,2017,RTX Corp,Arlington,USA,20,1322,United States,North America
2285,2017,Boeing Co,Arlington,USA,20,1317,United States,North America
1300,2017,Honeywell International Inc,Charlotte,USA,20,1038,United States,North America
7435,2017,3M Co,Saint Paul,USA,20,751,United States,North America
2817,2017,Caterpillar Inc,Irving,USA,20,654,United States,North America
3835,2017,DEERE & COMPANY,Moline,USA,20,344,United States,North America
5878,2017,Illinois Tool Works Inc.,Glenview,USA,20,301,United States,North America
10163,2017,Sundstrand Corp,Rockford,USA,20,258,United States,North America
6774,2017,Lockheed Martin Corp,Bethesda,USA,20,249,United States,North America
64768,2017,Amazon.com Inc,Seattle,USA,25,2102,United States,North America
4839,2017,Ford Motor Co,Dearborn,USA,25,2027,United States,North America
5073,2017,General Motors Co,Detroit,USA,25,1291,United States,North America
7906,2017,NIKE Inc,Beaverton,USA,25,1259,United States,North America
11465,2017,Whirlpool Corp,Benton Harbor,USA,25,355,United States,North America
114524,2017,eBay Inc.,San Jose,USA,25,220,United States,North America
5234,2017,Goodyear Tire & Rubber Co,Akron,USA,25,210,United States,North America
10991,2017,Light & Wonder Inc,Las Vegas,USA,25,204,United States,North America
6946,2017,Magna International Inc,Aurora,CAN,25,195,Canada,North America
28742,2017,BorgWarner Inc,Auburn Hills,USA,25,191,United States,North America
8762,2017,Procter & Gamble Co (The),Cincinnati,USA,30,673,United States,North America
3170,2017,Colgate-Palmolive Co,New York,USA,30,176,United States,North America
6435,2017,Kimberly-Clark Corp,Dallas,USA,30,104,United States,North America
11670,2017,Spectrum Brands Holdings Inc,Middleton,USA,30,100,United States,North America
11259,2017,Walmart Inc,Bentonville,USA,30,93,United States,North America
8479,2017,PepsiCo Inc,Purchase,USA,30,92,United States,North America
3813,2017,Target Corp,Minneapolis,USA,30,80,United States,North America
8543,2017,Altria Group Inc,Richmond,USA,30,79,United States,North America
41897,2017,Kenvue Inc,Skillman,USA,30,60,United States,North America
179621,2017,Philip Morris International Inc,Stamford,USA,30,49,United States,North America
7228,2017,Medtronic PLC,Galway,USA,35,1378,United States,North America
6266,2017,Johnson & Johnson,New Brunswick,USA,35,1118,United States,North America
25279,2017,Boston Scientific Corp,Marlborough,USA,35,697,United States,North America
1078,2017,Abbott Laboratories,North Chicago,USA,35,690,United States,North America
7257,2017,Merck & Co Inc,Rahway,USA,35,448,United States,North America
2111,2017,Becton Dickinson and Co,Franklin Lakes,USA,35,434,United States,North America
10115,2017,Stryker Corp,Portage,USA,35,409,United States,North America
16101,2017,AbbVie Inc,North Chicago,USA,35,310,United States,North America
144559,2017,Zimmer Biomet Holdings Inc,Warsaw,USA,35,284,United States,North America
2403,2017,Bristol-Myers Squibb Co,Princeton,USA,35,246,United States,North America
7647,2017,Bank of America Corp,Charlotte,USA,40,290,United States,North America
2176,2017,Berkshire Hathaway Inc,Omaha,USA,40,207,United States,North America
24616,2017,PayPal Holdings Inc,San Jose,USA,40,206,United States,North America
179534,2017,Visa Inc,San Francisco,USA,40,141,United States,North America
160225,2017,Mastercard Inc,Purchase,USA,40,118,United States,North America
26367,2017,Block Inc,Oakland,USA,40,105,United States,North America
122554,2017,United Services Auto Assn,San Antonio,USA,40,90,United States,North America
122594,2017,State Farm Insurance,Bloomington,USA,40,89,United States,North America
2968,2017,JPMorgan Chase & Co,New York,USA,40,77,United States,North America
1447,2017,American Express Co,New York,USA,40,71,United States,North America
6066,2017,International Business Machines Corp,Armonk,USA,45,9260,United States,North America
6008,2017,Intel Corp,Santa Clara,USA,45,3753,United States,North America
12141,2017,Microsoft Corp,Redmond,USA,45,3078,United States,North America
24800,2017,QUALCOMM Inc.,San Diego,USA,45,2711,United States,North America
1690,2017,Apple Inc,Cupertino,USA,45,2592,United States,North America
14489,2017,Dell Technologies Inc,Round Rock,USA,45,1379,United States,North America
20779,2017,Cisco Systems Inc,San Jose,USA,45,1164,United States,North America
39822,2017,GLOBALFOUNDRIES Inc,Malta,USA,45,951,United States,North America
10499,2017,Texas Instruments Inc,Dallas,USA,45,946,United States,North America
11399,2017,Western Digital Corp,San Jose,USA,45,871,United States,North America
160329,2017,Alphabet Inc,Mountain View,USA,50,3343,United States,North America
9899,2017,AT&T Inc,Dallas,USA,50,1189,United States,North America
170617,2017,Meta Platforms Inc,Menlo Park,USA,50,757,United States,North America
2136,2017,Verizon Communications Inc,New York,USA,50,555,United States,North America
3980,2017,Walt Disney Co (The),Burbank,USA,50,284,United States,North America
17874,2017,T-Mobile US Inc,Bellevue,USA,50,277,United States,North America
179202,2017,EchoStar Corp,Englewood,USA,50,257,United States,North America
3226,2017,Comcast Corp,Philadelphia,USA,50,229,United States,North America
147204,2017,Cogent Communications Holdings Inc,Washington,USA,50,221,United States,North America
2884,2017,Lumen Technologies Inc,Monroe,USA,50,181,United States,North America
135990,2017,NRG Energy Inc,Houston,USA,55,65,United States,North America
4029,2017,Dominion Energy Inc,Richmond,USA,55,12,United States,North America
5808,2017,Hydro Quebec,Montreal,CAN,55,11,Canada,North America
160913,2017,Ormat Technologies Inc,Reno,USA,55,11,United States,North America
66624,2017,Tucson Electric Power Co,Tucson,USA,55,7,United States,North America
4093,2017,Duke Energy Corp,Charlotte,USA,55,5,United States,North America
24216,2017,AES Corp (The),Arlington,USA,55,5,United States,North America
65090,2017,San Diego Gas & Electric Co,San Diego,USA,55,5,United States,North America
179437,2017,American Water Works Company Inc,Camden,USA,55,4,United States,North America
9850,2017,Southern Co (The),Atlanta,USA,55,3,United States,North America
11456,2017,Weyerhaeuser Co,Seattle,USA,60,9,United States,North America
112111,2017,CoStar Group Inc,Washington,USA,60,6,United States,North America
138743,2017,Equinix Inc,Redwood City,USA,60,6,United States,North America
32102,2017,Redfin Corp,Seattle,USA,60,5,United States,North America
187039,2017,Zillow Group Inc,Seattle,USA,60,3,United States,North America
7402,2017,Miller Industries Inc,Miami,USA,60,1,United States,North America
6491,2017,Kohler Co,Kohler,USA,NA,173,United States,North America
10811,2017,UOP Inc,Des Plaines,USA,NA,124,United States,North America
2789,2017,Carrier Corp,Palm Beach Gardens,USA,NA,99,United States,North America
7224,2017,Medline Industries Inc,Northfield,USA,NA,92,United States,North America
8198,2017,Otis Elevator Co,Farmington,USA,NA,75,United States,North America
5367,2017,Guardian Industries,Auburn Hills,USA,NA,56,United States,North America
8124,2017,Olinkraft Inc,Atlanta,USA,NA,52,United States,North America
9239,2017,Rosemount Inc,Chanhassen,USA,NA,32,United States,North America
23091,2017,Federal-Mogul Motorparts Corp,Southfield,USA,NA,28,United States,North America
9737,2017,Simmons Co,Atlanta,USA,NA,21,United States,North America
213479,2017,TotalEnergies Marketing Kenya PLC,Nairobi,KEN,10,27,Kenya,Other
222111,2017,Petroleo Brasileiro S.A.- Petrobras,Rio De Janeiro,BRA,10,2,Brazil,Other
28520,2017,Ypf Sociedad Anonima Yacimientos Petroliferos Fiscales,Buenos Aires,ARG,10,1,Argentina,Other
200499,2017,Vallourec & Mannesmann Tubes,Belo Horizonte,BRA,15,15,Brazil,Other
100465,2017,Sasol Ltd,Johannesburg,ZAF,15,13,South Africa,Other
209382,2017,Vale SA,Rio De Janeiro,BRA,15,13,Brazil,Other
204440,2017,Makhteshim Agan Industries Ltd,Jingzhou,ISR,15,12,Israel,Other
220211,2017,ICL GROUP LTD,Tel Aviv,ISR,15,5,Israel,Other
200512,2017,Suzano SA,Salvador,BRA,15,1,Brazil,Other
200976,2017,Braskem SA,Sao Paulo,BRA,15,1,Brazil,Other
213311,2017,Evora SA,Porto Alegre,BRA,15,1,Brazil,Other
224900,2017,Palram Industries (1990) Ltd,Zevulun,ISR,15,1,Israel,Other
65380,2017,Elbit Systems Ltd,Haifa,ISR,20,22,Israel,Other
289223,2017,Alaris Holdings Ltd,Centurion,ZAF,20,15,South Africa,Other
213288,2017,Embraer SA,Sao Paulo,BRA,20,11,Brazil,Other
222123,2017,Odebrecht SA,Salvador,BRA,20,7,Brazil,Other
346647,2017,Phinergy Ltd,Lod,ISR,20,6,Israel,Other
23243,2017,Kornit Digital Ltd,Rosh Haayin,ISR,20,5,Israel,Other
282767,2017,Sigdo Koppers S.A.,Las Condes,CHL,20,3,Chile,Other
345714,2017,Aquarius Engines (AM) Ltd,Yakum,ISR,20,3,Israel,Other
244662,2017,C Mer Industries Ltd,Or Yehuda,ISR,20,2,Israel,Other
349714,2017,Scodix Ltd,Rosh HaAyin,ISR,20,2,Israel,Other
205128,2017,Mahle-Metal Leve Sa,Mogi Guacu,BRA,25,24,Brazil,Other
206059,2017,Naspers Ltd,Cape Town,ZAF,25,13,South Africa,Other
224604,2017,Delta Galil Industries Ltd,Caesarea,ISR,25,4,Israel,Other
275668,2017,Maytronics Ltd,Jezreel Valley,ISR,25,4,Israel,Other
297402,2017,Tadiran Group Ltd,Petah Tikva,ISR,25,4,Israel,Other
271218,2017,Grendene SA,Sobral,BRA,25,3,Brazil,Other
212314,2017,Electrolux Do Brasil SA,Curitiba,BRA,25,2,Brazil,Other
41640,2017,Mobileye Global Inc,Jerusalem,ISR,25,1,Israel,Other
164276,2017,Leatt Corp,Durbanville,ZAF,25,1,South Africa,Other
220484,2017,Alpargatas SA,Sao Paulo,BRA,25,1,Brazil,Other
270509,2017,Natura &Co Holding SA,Sao Paulo,BRA,30,26,Brazil,Other
224877,2017,Albad Massuot Yitzhak Ltd,Nir Yitzhak,ISR,30,4,Israel,Other
313254,2017,Hortifrut S.A.,Santiago,CHL,30,2,Chile,Other
23290,2017,Strauss Group Ltd,Petah Tikva,ISR,30,1,Israel,Other
101112,2017,Tongaat- Hulett Ltd,Tongaat,ZAF,30,1,South Africa,Other
14538,2017,Teva Pharmaceutical Industries Ltd,Tel Aviv,ISR,35,69,Israel,Other
286396,2017,Evogene Ltd,Rehovot,ISR,35,11,Israel,Other
175518,2017,Rosetta Genomics Ltd,Rehovot,ISR,35,10,Israel,Other
152008,2017,Pluri Inc,Haifa,ISR,35,5,Israel,Other
240221,2017,APS Technologies Ltd,Heteren,ZAF,35,5,South Africa,Other
160902,2017,Syneron Medical Ltd,Yokneam Illit,ISR,35,4,Israel,Other
290977,2017,Brainsway Ltd,Jerusalem,ISR,35,4,Israel,Other
294007,2017,Intec Pharma Ltd,Jerusalem,ISR,35,4,Israel,Other
296885,2017,Redhill Biopharma Ltd,Tel Aviv,ISR,35,4,Israel,Other
17071,2017,Alcobra Ltd,Tel Aviv,ISR,35,3,Israel,Other
209957,2017,Boe Ltd,Cape Town,ZAF,40,90,South Africa,Other
279157,2017,Ecobank Transnational Inc,Lome,TGO,40,9,Togo,Other
321213,2017,United Investment Ltd,Port Louis,MUS,40,2,Mauritius,Other
240228,2017,Discovery Ltd,Johannesburg,ZAF,40,1,South Africa,Other
292249,2017,Cielo SA,Barueri,BRA,40,1,Brazil,Other
313992,2017,CIM Financial Services Ltd,Port Louis,MUS,40,1,Mauritius,Other
61902,2017,NICE Ltd,Ra'anana,ISR,45,37,Israel,Other
23119,2017,SolarEdge Technologies Inc,Herzliya,ISR,45,22,Israel,Other
21002,2017,CyberArk Software Ltd,Petah Tikva,ISR,45,16,Israel,Other
125074,2017,Radware Ltd,Tel Aviv,ISR,45,12,Israel,Other
31255,2017,Tower Semiconductor Ltd,Migdal Haemek,ISR,45,10,Israel,Other
28236,2017,Gilat Satellite Networks Ltd,Petah Tikva,ISR,45,9,Israel,Other
63185,2017,Check Point Software Technologies Ltd,Tel Aviv,ISR,45,9,Israel,Other
39786,2017,Valens Semiconductor Ltd,Hod Hasharon,ISR,45,8,Israel,Other
133564,2017,Camtek Ltd,Migdal Haemek,ISR,45,8,Israel,Other
138501,2017,Ceragon Networks Ltd,Rosh Haayin,ISR,45,6,Israel,Other
317637,2017,Nexxen International Ltd,Tel Aviv-Yafo,ISR,50,2,Israel,Other
37752,2017,Playtika Holding Corp,Herzliya Pituach,ISR,50,1,Israel,Other
203607,2017,Light Servicos De Eletricidade SA,Rio de Janeiro,BRA,55,1,Brazil,Other
243145,2017,G City Ltd,Tel Aviv,ISR,60,1,Israel,Other
317586,2017,OCP S.A.,Casablanca,MAR,NA,2,Morocco,Other
334426,2018,Saudi Arabian Oil Company,Dhahran,SAU,10,381,Saudi Arabia,Asia Pacific
279449,2018,Idemitsu Kosan Co Ltd,Tokyo,JPN,10,103,Japan,Asia Pacific
285205,2018,SK Innovation Co Ltd,Seoul,KOR,10,60,South Korea,Asia Pacific
207074,2018,Reliance Industries Ltd,Mumbai,IND,10,43,India,Asia Pacific
140756,2018,CHINA PETROLEUM & CHEMICAL CORPORATION,Beijing,CHN,10,36,China,Asia Pacific
100158,2018,ENEOS Holdings Inc,Tokyo,JPN,10,33,Japan,Asia Pacific
212777,2018,Indian Oil Corp Ltd,New Delhi,IND,10,25,India,Asia Pacific
203741,2018,SK Discovery Co Ltd,Seongnam-si,KOR,10,17,South Korea,Asia Pacific
102257,2018,Cosmo Energy Holdings Co Ltd,Tokyo,JPN,10,14,Japan,Asia Pacific
133870,2018,PetroChina Company Limited,Beijing,CHN,10,9,China,Asia Pacific
245036,2018,Lg Chem Ltd,Seoul,KOR,15,635,South Korea,Asia Pacific
100697,2018,Shin-Etsu Chemical Co Ltd,Tokyo,JPN,15,253,Japan,Asia Pacific
100155,2018,Nippon Steel Corp,Tokyo,JPN,15,220,Japan,Asia Pacific
100689,2018,Sumitomo Chemical Co Ltd,Tokyo,JPN,15,212,Japan,Asia Pacific
100724,2018,Toray Industries Inc,Tokyo,JPN,15,191,Japan,Asia Pacific
100258,2018,Asahi Kasei Corp,Tokyo,JPN,15,167,Japan,Asia Pacific
100683,2018,Nitto Denko Corp,Osaka,JPN,15,165,Japan,Asia Pacific
248963,2018,Saudi Basic Industries Corp,Riyadh,SAU,15,153,Saudi Arabia,Asia Pacific
253738,2018,Jfe Holdings Inc,Tokyo,JPN,15,142,Japan,Asia Pacific
100393,2018,Hitachi Metals Ltd,Tokyo,JPN,15,138,Japan,Asia Pacific
10622,2018,Toshiba Corp,Tokyo,JPN,20,2182,Japan,Asia Pacific
19043,2018,Mitsubishi Electric Corp,Tokyo,JPN,20,1280,Japan,Asia Pacific
5650,2018,Hitachi Ltd,Tokyo,JPN,20,831,Japan,Asia Pacific
100012,2018,Mitsubishi Heavy Industries Ltd,Tokyo,JPN,20,451,Japan,Asia Pacific
100048,2018,Fanuc Corp,Yamanashi,JPN,20,402,Japan,Asia Pacific
101851,2018,Fuji Electric Co Ltd,Tokyo,JPN,20,339,Japan,Asia Pacific
102773,2018,Nichias Corp,Tokyo,JPN,20,223,Japan,Asia Pacific
221821,2018,Nidec Corporation,Kyoto,JPN,20,186,Japan,Asia Pacific
101138,2018,Daikin Industries Ltd,Osaka,JPN,20,175,Japan,Asia Pacific
100288,2018,Kawasaki Heavy Industries Ltd,Tokyo,JPN,20,173,Japan,Asia Pacific
251303,2018,Lg Electronics Inc,Seoul,KOR,25,3239,South Korea,Asia Pacific
19661,2018,Toyota Motor Corp,Toyota,JPN,25,2410,Japan,Asia Pacific
9818,2018,Sony Group Corporation,Tokyo,JPN,25,2260,Japan,Asia Pacific
7114,2018,Panasonic Holdings Corporation,Kadoma,JPN,25,1875,Japan,Asia Pacific
104607,2018,Hyundai Motor Co,Seoul,KOR,25,1508,South Korea,Asia Pacific
19112,2018,Denso Corp,Kariya,JPN,25,1102,Japan,Asia Pacific
5691,2018,Honda Motor Co Ltd,Tokyo,JPN,25,1060,Japan,Asia Pacific
100699,2018,Sharp Corp,Sakai,JPN,25,737,Japan,Asia Pacific
19413,2018,Sumitomo Electric Industries Ltd,Osaka,JPN,25,549,Japan,Asia Pacific
19113,2018,Nissan Motor Co Ltd,Yokohama,JPN,25,502,Japan,Asia Pacific
21896,2018,Kimree Inc,Huizhou,CHN,30,76,China,Asia Pacific
104854,2018,Unicharm Corporation,Tokyo,JPN,30,76,Japan,Asia Pacific
18715,2018,Kao Corp,Tokyo,JPN,30,74,Japan,Asia Pacific
286420,2018,CJ CheilJedang Corp,Seoul,KOR,30,65,South Korea,Asia Pacific
278216,2018,Amorepacific Corp,Seoul,KOR,30,38,South Korea,Asia Pacific
223528,2018,Japan Tobacco Inc,Tokyo,JPN,30,32,Japan,Asia Pacific
100253,2018,Ajinomoto Co Inc,Tokyo,JPN,30,27,Japan,Asia Pacific
313859,2018,Korea Kolmar Co Ltd,Sejong City,KOR,30,27,South Korea,Asia Pacific
338946,2018,Smoore International Holdings Ltd,Shenzhen,CHN,30,23,China,Asia Pacific
19344,2018,Shiseido Co Ltd,Tokyo,JPN,30,20,Japan,Asia Pacific
100686,2018,Olympus Corp,Tokyo,JPN,35,693,Japan,Asia Pacific
102146,2018,Terumo Corp,Tokyo,JPN,35,160,Japan,Asia Pacific
100718,2018,Takeda Pharmaceutical Co Ltd,Tokyo,JPN,35,107,Japan,Asia Pacific
212635,2018,Cochlear Ltd,Sydney,AUS,35,85,Australia,Asia Pacific
101256,2018,Fisher & Paykel Healthcare Corp Ltd,Auckland,NZL,35,79,New Zealand,Asia Pacific
350287,2018,PHC Holdings Corporation,Tokyo,JPN,35,78,Japan,Asia Pacific
100433,2018,Hoya Corp,Tokyo,JPN,35,69,Japan,Asia Pacific
212712,2018,Sysmex Corp,Kobe,JPN,35,56,Japan,Asia Pacific
296288,2018,Otsuka Holdings Co Ltd,Tokyo,JPN,35,52,Japan,Asia Pacific
100336,2018,Daiichi Sankyo Company Ltd,Tokyo,JPN,35,44,Japan,Asia Pacific
242218,2018,SBI Holdings Inc,Tokyo,JPN,40,6,Japan,Asia Pacific
223068,2018,Piramal Enterprises Limited,Mumbai,IND,40,4,India,Asia Pacific
316556,2018,Jindal Poly Investment and Finance Co Ltd,New Delhi,IND,40,4,India,Asia Pacific
15668,2018,Orix Corp,Tokyo,JPN,40,3,Japan,Asia Pacific
210285,2018,Astra Capital Ltd,West Perth,AUS,40,3,Australia,Asia Pacific
25257,2018,Korea Development Bank,Seoul,KOR,40,2,South Korea,Asia Pacific
160709,2018,Ping An Insurance Group Co of China Ltd,Shenzhen,CHN,40,2,China,Asia Pacific
271852,2018,Danal Co Ltd,Seongnam-si,KOR,40,2,South Korea,Asia Pacific
272204,2018,NICE Holdings Co Ltd,Seoul,KOR,40,2,South Korea,Asia Pacific
274364,2018,China Construction Bank Corp,Beijing,CHN,40,2,China,Asia Pacific
104604,2018,Samsung Electronics Co Ltd,Suwon,KOR,45,8786,South Korea,Asia Pacific
2721,2018,Canon Inc,Tokyo,JPN,45,3333,Japan,Asia Pacific
201395,2018,Taiwan Semiconductor Manufacturing Co Ltd,Hsinchu City,TWN,45,2482,Taiwan,Asia Pacific
242058,2018,Boe Technology Group Co Ltd,Beijing,CHN,45,1646,China,Asia Pacific
257018,2018,Seiko Epson Corp,Suwa,JPN,45,1322,Japan,Asia Pacific
18467,2018,Fujitsu Ltd,Tokyo,JPN,45,1286,Japan,Asia Pacific
9135,2018,Ricoh Co Ltd,Tokyo,JPN,45,1091,Japan,Asia Pacific
6512,2018,Kyocera Corp,Kyoto,JPN,45,1047,Japan,Asia Pacific
100226,2018,Murata Manufacturing Co Ltd,Nagaokakyo,JPN,45,830,Japan,Asia Pacific
7652,2018,Nec Corp,Tokyo,JPN,45,806,Japan,Asia Pacific
270615,2018,Tencent Holdings LTD,Shenzhen,CHN,50,331,China,Asia Pacific
7908,2018,Nippon Telegraph and Telephone Corporation,Tokyo,JPN,50,261,Japan,Asia Pacific
102450,2018,Nintendo Co Ltd,Kyoto,JPN,50,134,Japan,Asia Pacific
133104,2018,KT Corporation,Seongnam-si,KOR,50,118,South Korea,Asia Pacific
203480,2018,SK Telecom Co Ltd,Seoul,KOR,50,106,South Korea,Asia Pacific
164532,2018,Baidu Inc,Beijing,CHN,50,102,China,Asia Pacific
200595,2018,Konami Group Corporation,Tokyo,JPN,50,46,Japan,Asia Pacific
255244,2018,NAVER Corp,Seongnam-si,KOR,50,41,South Korea,Asia Pacific
221489,2018,Square Enix Hldgs Co Ltd,Tokyo,JPN,50,38,Japan,Asia Pacific
290702,2018,GREE Holdings Inc,Tokyo,JPN,50,35,Japan,Asia Pacific
30874,2018,Korea Electric Power Corp,Naju-Si,KOR,55,22,South Korea,Asia Pacific
293536,2018,China Longyuan Power Group Corp Ltd,Beijing,CHN,55,8,China,Asia Pacific
100439,2018,Chugoku Electric Power Co Inc,Hiroshima,JPN,55,6,Japan,Asia Pacific
100846,2018,Osaka Gas Co Ltd,Osaka,JPN,55,6,Japan,Asia Pacific
100302,2018,Kansai Electric Power Co Inc,Osaka,JPN,55,4,Japan,Asia Pacific
206011,2018,Vivant Corp,Mandaue City,PHL,55,3,Philippines,Asia Pacific
239856,2018,Korea Gas Corp,Daegu,KOR,55,3,South Korea,Asia Pacific
100488,2018,Kyushu Electric Power Co Inc,Fukuoka City,JPN,55,2,Japan,Asia Pacific
30747,2018,Huaneng Power International Inc,Beijing,CHN,55,1,China,Asia Pacific
100688,2018,Tokyo Electric Power Co Holdings Inc,Chiyoda,JPN,55,1,Japan,Asia Pacific
200477,2018,Peking University Resources (Holdings) Co Ltd,Causeway Bay,HKG,60,9,"Hong Kong, SAR China",Asia Pacific
100436,2018,Daikyo Inc,Tokyo,JPN,60,5,Japan,Asia Pacific
203386,2018,Cytori Cell Research Institute Inc,Tokyo,JPN,60,2,Japan,Asia Pacific
242644,2018,Sunland Group Ltd Sdg,Surfers Paradise,AUS,60,2,Australia,Asia Pacific
259184,2018,SC Asset Corp Public Co Ltd,Bangkok,THA,60,2,Thailand,Asia Pacific
17830,2018,Daiwa House Industry Co Ltd,Osaka,JPN,60,1,Japan,Asia Pacific
100522,2018,Mitsui Fudosan Co Ltd,Tokyo,JPN,60,1,Japan,Asia Pacific
203939,2018,Wyncoast Industrial Park Public Co Ltd,Bang Pakong,THA,60,1,Thailand,Asia Pacific
260419,2018,Tosei Corp,Tokyo,JPN,60,1,Japan,Asia Pacific
282105,2018,Embassy Developments Limited,Mumbai,IND,60,1,India,Asia Pacific
321386,2018,Suntory Holdings Ltd,Tokyo,JPN,NA,39,Japan,Asia Pacific
202875,2018,KDK Corp,Kyoto,JPN,NA,19,Japan,Asia Pacific
332577,2018,Supernet Technologies Ltd,Karachi,PAK,NA,8,Pakistan,Asia Pacific
343791,2018,ThroughTek Co Ltd,Taipei,TWN,NA,6,Taiwan,Asia Pacific
